player_id,archetype,session_id,table_id,timestamp,round_no,bet_type,bet_amount,outcome,payout,is_win
P03,fallacy,P03-D1-S1,T2,2026-06-01 18:21:45,30,Banker,500,Player,0.0,False
P03,fallacy,P03-D1-S2,T2,2026-06-01 20:00:00,1,Banker,500,Banker,475.0,True
P03,fallacy,P03-D1-S2,T2,2026-06-01 20:00:45,2,Banker,500,Player,0.0,False
P03,fallacy,P03-D1-S2,T2,2026-06-01 20:01:30,3,Banker,500,Banker,475.0,True
P03,fallacy,P03-D1-S2,T2,2026-06-01 20:02:15,4,Banker,500,Banker,475.0,True
P03,fallacy,P03-D1-S2,T2,2026-06-01 20:03:00,5,Banker,500,Player,0.0,False
P03,fallacy,P03-D1-S2,T2,2026-06-01 20:03:45,6,Banker,500,Banker,475.0,True
P03,fallacy,P03-D1-S2,T2,2026-06-01 20:04:30,7,Banker,500,Player,0.0,False
P03,fallacy,P03-D1-S2,T2,2026-06-01 20:05:15,8,Banker,500,Player,0.0,False
P03,fallacy,P03-D1-S2,T2,2026-06-01 20:06:00,9,Banker,500,Player,0.0,False
P03,fallacy,P03-D1-S2,T2,2026-06-01 20:06:45,10,Banker,500,Player,0.0,False
P03,fallacy,P03-D1-S2,T2,2026-06-01 20:07:30,11,Banker,500,Tie,0.0,False
P03,fallacy,P03-D1-S2,T2,2026-06-01 20:08:15,12,Banker,500,Player,0.0,False
P03,fallacy,P03-D1-S2,T2,2026-06-01 20:09:00,13,Banker,500,Player,0.0,False
P03,fallacy,P03-D1-S2,T2,2026-06-01 20:09:45,14,Banker,500,Player,0.0,False
P03,fallacy,P03-D1-S2,T2,2026-06-01 20:10:30,15,Banker,500,Banker,475.0,True
P03,fallacy,P03-D1-S2,T2,2026-06-01 20:11:15,16,Banker,500,Tie,0.0,False
P03,fallacy,P03-D1-S2,T2,2026-06-01 20:12:00,17,Banker,500,Player,0.0,False
P03,fallacy,P03-D1-S2,T2,2026-06-01 20:12:45,18,Banker,500,Banker,475.0,True
P03,fallacy,P03-D1-S2,T2,2026-06-01 20:13:30,19,Banker,500,Banker,475.0,True
P03,fallacy,P03-D1-S2,T2,2026-06-01 20:14:15,20,Banker,500,Player,0.0,False
P03,fallacy,P03-D1-S2,T2,2026-06-01 20:15:00,21,Banker,500,Banker,475.0,True
P03,fallacy,P03-D1-S2,T2,2026-06-01 20:15:45,22,Banker,500,Banker,475.0,True
P03,fallacy,P03-D1-S2,T2,2026-06-01 20:16:30,23,Banker,500,Banker,475.0,True
P03,fallacy,P03-D1-S2,T2,2026-06-01 20:17:15,24,Banker,500,Player,0.0,False
P03,fallacy,P03-D1-S2,T2,2026-06-01 20:18:00,25,Banker,500,Player,0.0,False
P03,fallacy,P03-D1-S2,T2,2026-06-01 20:18:45,26,Banker,500,Banker,475.0,True
P03,fallacy,P03-D1-S2,T2,2026-06-01 20:19:30,27,Banker,500,Banker,475.0,True
P03,fallacy,P03-D1-S2,T2,2026-06-01 20:20:15,28,Banker,500,Player,0.0,False
P03,fallacy,P03-D1-S2,T2,2026-06-01 20:21:00,29,Banker,500,Banker,475.0,True
P03,fallacy,P03-D1-S2,T2,2026-06-01 20:21:45,30,Banker,500,Player,0.0,False
P03,fallacy,P03-D2-S1,T2,2026-06-02 18:00:00,1,Banker,500,Banker,475.0,True
P03,fallacy,P03-D2-S1,T2,2026-06-02 18:00:45,2,Banker,500,Banker,475.0,True
P03,fallacy,P03-D2-S1,T2,2026-06-02 18:01:30,3,Banker,500,Banker,475.0,True
P03,fallacy,P03-D2-S1,T2,2026-06-02 18:02:15,4,Player,500,Banker,0.0,False
P03,fallacy,P03-D2-S1,T2,2026-06-02 18:03:00,5,Player,500,Player,500,True
P03,fallacy,P03-D2-S1,T2,2026-06-02 18:03:45,6,Player,500,Player,500,True
P03,fallacy,P03-D2-S1,T2,2026-06-02 18:04:30,7,Player,500,Player,500,True
P03,fallacy,P03-D2-S1,T2,2026-06-02 18:05:15,8,Player,500,Banker,0.0,False
P03,fallacy,P03-D2-S1,T2,2026-06-02 18:06:00,9,Player,500,Banker,0.0,False
P03,fallacy,P03-D2-S1,T2,2026-06-02 18:06:45,10,Player,500,Banker,0.0,False
P03,fallacy,P03-D2-S1,T2,2026-06-02 18:07:30,11,Player,500,Player,500,True
P03,fallacy,P03-D2-S1,T2,2026-06-02 18:08:15,12,Player,500,Player,500,True
P03,fallacy,P03-D2-S1,T2,2026-06-02 18:09:00,13,Player,500,Banker,0.0,False
P03,fallacy,P03-D2-S1,T2,2026-06-02 18:09:45,14,Player,500,Player,500,True
P03,fallacy,P03-D2-S1,T2,2026-06-02 18:10:30,15,Player,500,Player,500,True
P03,fallacy,P03-D2-S1,T2,2026-06-02 18:11:15,16,Player,500,Banker,0.0,False
P03,fallacy,P03-D2-S1,T2,2026-06-02 18:12:00,17,Player,500,Banker,0.0,False
P03,fallacy,P03-D2-S1,T2,2026-06-02 18:12:45,18,Player,500,Player,500,True
P03,fallacy,P03-D2-S1,T2,2026-06-02 18:13:30,19,Player,500,Banker,0.0,False
P03,fallacy,P03-D2-S1,T2,2026-06-02 18:14:15,20,Player,500,Banker,0.0,False
P03,fallacy,P03-D2-S1,T2,2026-06-02 18:15:00,21,Player,500,Banker,0.0,False
P03,fallacy,P03-D2-S1,T2,2026-06-02 18:15:45,22,Player,500,Player,500,True
P03,fallacy,P03-D2-S1,T2,2026-06-02 18:16:30,23,Player,500,Player,500,True
P03,fallacy,P03-D2-S1,T2,2026-06-02 18:17:15,24,Player,500,Player,500,True
P03,fallacy,P03-D2-S1,T2,2026-06-02 18:18:00,25,Player,500,Banker,0.0,False
P03,fallacy,P03-D2-S1,T2,2026-06-02 18:18:45,26,Player,500,Banker,0.0,False
P03,fallacy,P03-D2-S1,T2,2026-06-02 18:19:30,27,Player,500,Player,500,True
P03,fallacy,P03-D2-S1,T2,2026-06-02 18:20:15,28,Player,500,Banker,0.0,False
P03,fallacy,P03-D2-S1,T2,2026-06-02 18:21:00,29,Player,500,Banker,0.0,False
P03,fallacy,P03-D2-S1,T2,2026-06-02 18:21:45,30,Player,500,Banker,0.0,False
P03,fallacy,P03-D2-S2,T2,2026-06-02 20:00:00,1,Player,500,Banker,0.0,False
P03,fallacy,P03-D2-S2,T2,2026-06-02 20:00:45,2,Player,500,Banker,0.0,False
P03,fallacy,P03-D2-S2,T2,2026-06-02 20:01:30,3,Player,500,Banker,0.0,False
P03,fallacy,P03-D2-S2,T2,2026-06-02 20:02:15,4,Player,500,Banker,0.0,False
P03,fallacy,P03-D2-S2,T2,2026-06-02 20:03:00,5,Player,500,Player,500,True
P03,fallacy,P03-D2-S2,T2,2026-06-02 20:03:45,6,Player,500,Banker,0.0,False
P03,fallacy,P03-D2-S2,T2,2026-06-02 20:04:30,7,Player,500,Banker,0.0,False
P03,fallacy,P03-D2-S2,T2,2026-06-02 20:05:15,8,Player,500,Player,500,True
P03,fallacy,P03-D2-S2,T2,2026-06-02 20:06:00,9,Player,500,Player,500,True
P03,fallacy,P03-D2-S2,T2,2026-06-02 20:06:45,10,Player,500,Player,500,True
P03,fallacy,P03-D2-S2,T2,2026-06-02 20:07:30,11,Banker,500,Player,0.0,False
P03,fallacy,P03-D2-S2,T2,2026-06-02 20:08:15,12,Banker,500,Banker,475.0,True
P03,fallacy,P03-D2-S2,T2,2026-06-02 20:09:00,13,Banker,500,Player,0.0,False
P03,fallacy,P03-D2-S2,T2,2026-06-02 20:09:45,14,Banker,500,Banker,475.0,True
P03,fallacy,P03-D2-S2,T2,2026-06-02 20:10:30,15,Banker,500,Banker,475.0,True
P03,fallacy,P03-D2-S2,T2,2026-06-02 20:11:15,16,Banker,500,Tie,0.0,False
P03,fallacy,P03-D2-S2,T2,2026-06-02 20:12:00,17,Banker,500,Player,0.0,False
P03,fallacy,P03-D2-S2,T2,2026-06-02 20:12:45,18,Banker,500,Player,0.0,False
P03,fallacy,P03-D2-S2,T2,2026-06-02 20:13:30,19,Banker,500,Player,0.0,False
P03,fallacy,P03-D2-S2,T2,2026-06-02 20:14:15,20,Banker,500,Player,0.0,False
P03,fallacy,P03-D2-S2,T2,2026-06-02 20:15:00,21,Banker,500,Banker,475.0,True
P03,fallacy,P03-D2-S2,T2,2026-06-02 20:15:45,22,Banker,500,Banker,475.0,True
P03,fallacy,P03-D2-S2,T2,2026-06-02 20:16:30,23,Banker,500,Banker,475.0,True
P03,fallacy,P03-D2-S2,T2,2026-06-02 20:17:15,24,Player,500,Banker,0.0,False
P03,fallacy,P03-D2-S2,T2,2026-06-02 20:18:00,25,Player,500,Player,500,True
P03,fallacy,P03-D2-S2,T2,2026-06-02 20:18:45,26,Player,500,Player,500,True
P03,fallacy,P03-D2-S2,T2,2026-06-02 20:19:30,27,Player,500,Player,500,True
P03,fallacy,P03-D2-S2,T2,2026-06-02 20:20:15,28,Player,500,Tie,0.0,False
P03,fallacy,P03-D2-S2,T2,2026-06-02 20:21:00,29,Player,500,Banker,0.0,False
P03,fallacy,P03-D2-S2,T2,2026-06-02 20:21:45,30,Player,500,Player,500,True
P03,fallacy,P03-D3-S1,T2,2026-06-03 18:00:00,1,Player,500,Banker,0.0,False
P03,fallacy,P03-D3-S1,T2,2026-06-03 18:00:45,2,Player,500,Player,500,True
P03,fallacy,P03-D3-S1,T2,2026-06-03 18:01:30,3,Player,500,Player,500,True
P03,fallacy,P03-D3-S1,T2,2026-06-03 18:02:15,4,Player,500,Banker,0.0,False
P03,fallacy,P03-D3-S1,T2,2026-06-03 18:03:00,5,Player,500,Banker,0.0,False
P03,fallacy,P03-D3-S1,T2,2026-06-03 18:03:45,6,Player,500,Banker,0.0,False
P03,fallacy,P03-D3-S1,T2,2026-06-03 18:04:30,7,Player,500,Banker,0.0,False
P03,fallacy,P03-D3-S1,T2,2026-06-03 18:05:15,8,Player,500,Banker,0.0,False
P03,fallacy,P03-D3-S1,T2,2026-06-03 18:06:00,9,Player,500,Player,500,True
P03,fallacy,P03-D3-S1,T2,2026-06-03 18:06:45,10,Player,500,Banker,0.0,False
P03,fallacy,P03-D3-S1,T2,2026-06-03 18:07:30,11,Player,500,Player,500,True
P03,fallacy,P03-D3-S1,T2,2026-06-03 18:08:15,12,Player,500,Tie,0.0,False
P03,fallacy,P03-D3-S1,T2,2026-06-03 18:09:00,13,Player,500,Banker,0.0,False
P03,fallacy,P03-D3-S1,T2,2026-06-03 18:09:45,14,Player,500,Player,500,True
P03,fallacy,P03-D3-S1,T2,2026-06-03 18:10:30,15,Player,500,Player,500,True
P03,fallacy,P03-D3-S1,T2,2026-06-03 18:11:15,16,Player,500,Player,500,True
P03,fallacy,P03-D3-S1,T2,2026-06-03 18:12:00,17,Player,500,Banker,0.0,False
P03,fallacy,P03-D3-S1,T2,2026-06-03 18:12:45,18,Player,500,Banker,0.0,False
P03,fallacy,P03-D3-S1,T2,2026-06-03 18:13:30,19,Player,500,Banker,0.0,False
P03,fallacy,P03-D3-S1,T2,2026-06-03 18:14:15,20,Player,500,Player,500,True
P03,fallacy,P03-D3-S1,T2,2026-06-03 18:15:00,21,Player,500,Player,500,True
P03,fallacy,P03-D3-S1,T2,2026-06-03 18:15:45,22,Player,500,Player,500,True
P03,fallacy,P03-D3-S1,T2,2026-06-03 18:16:30,23,Player,500,Banker,0.0,False
P03,fallacy,P03-D3-S1,T2,2026-06-03 18:17:15,24,Player,500,Player,500,True
P03,fallacy,P03-D3-S1,T2,2026-06-03 18:18:00,25,Player,500,Player,500,True
P03,fallacy,P03-D3-S1,T2,2026-06-03 18:18:45,26,Player,500,Player,500,True
P03,fallacy,P03-D3-S1,T2,2026-06-03 18:19:30,27,Banker,500,Player,0.0,False
P03,fallacy,P03-D3-S1,T2,2026-06-03 18:20:15,28,Banker,500,Banker,475.0,True
P03,fallacy,P03-D3-S1,T2,2026-06-03 18:21:00,29,Banker,500,Tie,0.0,False
P03,fallacy,P03-D3-S1,T2,2026-06-03 18:21:45,30,Banker,500,Player,0.0,False
P03,fallacy,P03-D3-S2,T2,2026-06-03 20:00:00,1,Banker,500,Player,0.0,False
P03,fallacy,P03-D3-S2,T2,2026-06-03 20:00:45,2,Banker,500,Player,0.0,False
P03,fallacy,P03-D3-S2,T2,2026-06-03 20:01:30,3,Banker,500,Player,0.0,False
P03,fallacy,P03-D3-S2,T2,2026-06-03 20:02:15,4,Banker,500,Player,0.0,False
P03,fallacy,P03-D3-S2,T2,2026-06-03 20:03:00,5,Banker,500,Banker,475.0,True
P03,fallacy,P03-D3-S2,T2,2026-06-03 20:03:45,6,Banker,500,Banker,475.0,True
P03,fallacy,P03-D3-S2,T2,2026-06-03 20:04:30,7,Banker,500,Banker,475.0,True
P03,fallacy,P03-D3-S2,T2,2026-06-03 20:05:15,8,Player,500,Banker,0.0,False
P03,fallacy,P03-D3-S2,T2,2026-06-03 20:06:00,9,Player,500,Banker,0.0,False
P03,fallacy,P03-D3-S2,T2,2026-06-03 20:06:45,10,Player,500,Banker,0.0,False
P03,fallacy,P03-D3-S2,T2,2026-06-03 20:07:30,11,Player,500,Player,500,True
P03,fallacy,P03-D3-S2,T2,2026-06-03 20:08:15,12,Player,500,Banker,0.0,False
P03,fallacy,P03-D3-S2,T2,2026-06-03 20:09:00,13,Player,500,Banker,0.0,False
P03,fallacy,P03-D3-S2,T2,2026-06-03 20:09:45,14,Player,500,Banker,0.0,False
P03,fallacy,P03-D3-S2,T2,2026-06-03 20:10:30,15,Player,500,Player,500,True
P03,fallacy,P03-D3-S2,T2,2026-06-03 20:11:15,16,Player,500,Banker,0.0,False
P03,fallacy,P03-D3-S2,T2,2026-06-03 20:12:00,17,Player,500,Player,500,True
P03,fallacy,P03-D3-S2,T2,2026-06-03 20:12:45,18,Player,500,Player,500,True
P03,fallacy,P03-D3-S2,T2,2026-06-03 20:13:30,19,Player,500,Player,500,True
P03,fallacy,P03-D3-S2,T2,2026-06-03 20:14:15,20,Banker,500,Player,0.0,False
P03,fallacy,P03-D3-S2,T2,2026-06-03 20:15:00,21,Banker,500,Player,0.0,False
P03,fallacy,P03-D3-S2,T2,2026-06-03 20:15:45,22,Banker,500,Player,0.0,False
P03,fallacy,P03-D3-S2,T2,2026-06-03 20:16:30,23,Banker,500,Player,0.0,False
P03,fallacy,P03-D3-S2,T2,2026-06-03 20:17:15,24,Banker,500,Player,0.0,False
P03,fallacy,P03-D3-S2,T2,2026-06-03 20:18:00,25,Banker,500,Banker,475.0,True
P03,fallacy,P03-D3-S2,T2,2026-06-03 20:18:45,26,Banker,500,Player,0.0,False
P03,fallacy,P03-D3-S2,T2,2026-06-03 20:19:30,27,Banker,500,Player,0.0,False
P03,fallacy,P03-D3-S2,T2,2026-06-03 20:20:15,28,Banker,500,Banker,475.0,True
P03,fallacy,P03-D3-S2,T2,2026-06-03 20:21:00,29,Banker,500,Player,0.0,False
P03,fallacy,P03-D3-S2,T2,2026-06-03 20:21:45,30,Banker,500,Banker,475.0,True
P04,volatile,P04-D1-S1,T1,2026-06-01 12:28:00,1,Player,600,Banker,0.0,False
P04,volatile,P04-D1-S1,T1,2026-06-01 12:28:45,2,Banker,300,Tie,0.0,False
P04,volatile,P04-D1-S1,T1,2026-06-01 12:29:30,3,Player,800,Banker,0.0,False
P04,volatile,P04-D1-S1,T1,2026-06-01 12:30:15,4,Player,600,Player,600,True
P04,volatile,P04-D1-S1,T1,2026-06-01 12:31:00,5,Banker,700,Banker,665.0,True
P04,volatile,P04-D1-S1,T1,2026-06-01 12:31:45,6,Player,100,Player,100,True
P04,volatile,P04-D1-S1,T1,2026-06-01 12:32:30,7,Player,200,Player,200,True
P04,volatile,P04-D1-S1,T1,2026-06-01 12:33:15,8,Player,700,Banker,0.0,False
P04,volatile,P04-D1-S1,T1,2026-06-01 12:34:00,9,Player,1000,Banker,0.0,False
P04,volatile,P04-D1-S1,T1,2026-06-01 12:34:45,10,Banker,1000,Player,0.0,False
P04,volatile,P04-D1-S1,T1,2026-06-01 12:35:30,11,Player,500,Player,500,True
P04,volatile,P04-D1-S1,T1,2026-06-01 12:36:15,12,Player,700,Tie,0.0,False
P04,volatile,P04-D1-S1,T1,2026-06-01 12:37:00,13,Player,200,Banker,0.0,False
P04,volatile,P04-D1-S1,T1,2026-06-01 12:37:45,14,Banker,600,Banker,570.0,True
P04,volatile,P04-D1-S1,T1,2026-06-01 12:38:30,15,Player,900,Player,900,True
P04,volatile,P04-D1-S1,T1,2026-06-01 12:39:15,16,Player,900,Banker,0.0,False
P04,volatile,P04-D1-S1,T1,2026-06-01 12:40:00,17,Banker,300,Banker,285.0,True
P04,volatile,P04-D1-S1,T1,2026-06-01 12:40:45,18,Banker,800,Tie,0.0,False
P04,volatile,P04-D1-S1,T1,2026-06-01 12:41:30,19,Tie,300,Banker,0.0,False
P04,volatile,P04-D1-S1,T1,2026-06-01 12:42:15,20,Player,200,Banker,0.0,False
P04,volatile,P04-D1-S1,T1,2026-06-01 12:43:00,21,Player,900,Player,900,True
P04,volatile,P04-D1-S1,T1,2026-06-01 12:43:45,22,Banker,1000,Banker,950.0,True
P04,volatile,P04-D1-S1,T1,2026-06-01 12:44:30,23,Banker,300,Banker,285.0,True
P04,volatile,P04-D1-S1,T1,2026-06-01 12:45:15,24,Player,1000,Banker,0.0,False
P04,volatile,P04-D1-S1,T1,2026-06-01 12:46:00,25,Banker,800,Player,0.0,False
P04,volatile,P04-D1-S1,T1,2026-06-01 12:46:45,26,Banker,400,Banker,380.0,True
P04,volatile,P04-D1-S1,T1,2026-06-01 12:47:30,27,Player,800,Tie,0.0,False
P04,volatile,P04-D1-S1,T1,2026-06-01 12:48:15,28,Banker,800,Banker,760.0,True
P04,volatile,P04-D1-S1,T1,2026-06-01 12:49:00,29,Banker,1000,Player,0.0,False
P04,volatile,P04-D1-S1,T1,2026-06-01 12:49:45,30,Banker,500,Tie,0.0,False
P04,volatile,P04-D1-S2,T1,2026-06-01 18:32:00,1,Tie,400,Player,0.0,False
P04,volatile,P04-D1-S2,T1,2026-06-01 18:32:45,2,Banker,500,Player,0.0,False
P04,volatile,P04-D1-S2,T1,2026-06-01 18:33:30,3,Banker,600,Banker,570.0,True
P04,volatile,P04-D1-S2,T1,2026-06-01 18:34:15,4,Banker,900,Player,0.0,False
P04,volatile,P04-D1-S2,T1,2026-06-01 18:35:00,5,Banker,300,Player,0.0,False
P04,volatile,P04-D1-S2,T1,2026-06-01 18:35:45,6,Player,300,Banker,0.0,False
P04,volatile,P04-D1-S2,T1,2026-06-01 18:36:30,7,Banker,400,Player,0.0,False
P04,volatile,P04-D1-S2,T1,2026-06-01 18:37:15,8,Player,100,Player,100,True
P04,volatile,P04-D1-S2,T1,2026-06-01 18:38:00,9,Banker,600,Banker,570.0,True
P04,volatile,P04-D1-S2,T1,2026-06-01 18:38:45,10,Tie,600,Banker,0.0,False
P04,volatile,P04-D1-S2,T1,2026-06-01 18:39:30,11,Banker,200,Banker,190.0,True
P04,volatile,P04-D1-S2,T1,2026-06-01 18:40:15,12,Player,300,Player,300,True
P04,volatile,P04-D1-S2,T1,2026-06-01 18:41:00,13,Banker,800,Banker,760.0,True
P04,volatile,P04-D1-S2,T1,2026-06-01 18:41:45,14,Banker,800,Player,0.0,False
P04,volatile,P04-D1-S2,T1,2026-06-01 18:42:30,15,Banker,200,Banker,190.0,True
P04,volatile,P04-D1-S2,T1,2026-06-01 18:43:15,16,Banker,300,Banker,285.0,True
P04,volatile,P04-D1-S2,T1,2026-06-01 18:44:00,17,Player,900,Player,900,True
P04,volatile,P04-D1-S2,T1,2026-06-01 18:44:45,18,Player,400,Banker,0.0,False
P04,volatile,P04-D1-S2,T1,2026-06-01 18:45:30,19,Banker,700,Banker,665.0,True
P04,volatile,P04-D1-S2,T1,2026-06-01 18:46:15,20,Player,200,Player,200,True
P04,volatile,P04-D1-S2,T1,2026-06-01 18:47:00,21,Player,1000,Banker,0.0,False
P04,volatile,P04-D1-S2,T1,2026-06-01 18:47:45,22,Player,1000,Player,1000,True
P04,volatile,P04-D1-S2,T1,2026-06-01 18:48:30,23,Banker,700,Banker,665.0,True
P04,volatile,P04-D1-S2,T1,2026-06-01 18:49:15,24,Banker,1000,Banker,950.0,True
P04,volatile,P04-D1-S2,T1,2026-06-01 18:50:00,25,Player,200,Banker,0.0,False
P04,volatile,P04-D1-S2,T1,2026-06-01 18:50:45,26,Banker,900,Player,0.0,False
P04,volatile,P04-D1-S2,T1,2026-06-01 18:51:30,27,Player,900,Player,900,True
P04,volatile,P04-D1-S2,T1,2026-06-01 18:52:15,28,Banker,800,Player,0.0,False
P04,volatile,P04-D1-S2,T1,2026-06-01 18:53:00,29,Banker,600,Banker,570.0,True
P04,volatile,P04-D1-S2,T1,2026-06-01 18:53:45,30,Banker,200,Banker,190.0,True
P04,volatile,P04-D2-S1,T1,2026-06-02 17:15:00,1,Player,1000,Player,1000,True
P04,volatile,P04-D2-S1,T1,2026-06-02 17:15:45,2,Banker,100,Player,0.0,False
P04,volatile,P04-D2-S1,T1,2026-06-02 17:16:30,3,Banker,300,Banker,285.0,True
P04,volatile,P04-D2-S1,T1,2026-06-02 17:17:15,4,Player,800,Player,800,True
P04,volatile,P04-D2-S1,T1,2026-06-02 17:18:00,5,Player,200,Player,200,True
P04,volatile,P04-D2-S1,T1,2026-06-02 17:18:45,6,Player,100,Player,100,True
P04,volatile,P04-D2-S1,T1,2026-06-02 17:19:30,7,Banker,400,Banker,380.0,True
P04,volatile,P04-D2-S1,T1,2026-06-02 17:20:15,8,Banker,500,Player,0.0,False
P04,volatile,P04-D2-S1,T1,2026-06-02 17:21:00,9,Tie,900,Player,0.0,False
P04,volatile,P04-D2-S1,T1,2026-06-02 17:21:45,10,Banker,400,Player,0.0,False
P04,volatile,P04-D2-S1,T1,2026-06-02 17:22:30,11,Player,100,Banker,0.0,False
P04,volatile,P04-D2-S1,T1,2026-06-02 17:23:15,12,Banker,200,Player,0.0,False
P04,volatile,P04-D2-S1,T1,2026-06-02 17:24:00,13,Banker,700,Player,0.0,False
P04,volatile,P04-D2-S1,T1,2026-06-02 17:24:45,14,Player,700,Player,700,True
P04,volatile,P04-D2-S1,T1,2026-06-02 17:25:30,15,Banker,800,Banker,760.0,True
P04,volatile,P04-D2-S1,T1,2026-06-02 17:26:15,16,Player,500,Banker,0.0,False
P04,volatile,P04-D2-S1,T1,2026-06-02 17:27:00,17,Player,200,Player,200,True
P04,volatile,P04-D2-S1,T1,2026-06-02 17:27:45,18,Tie,300,Banker,0.0,False
P04,volatile,P04-D2-S1,T1,2026-06-02 17:28:30,19,Banker,200,Player,0.0,False
P04,volatile,P04-D2-S1,T1,2026-06-02 17:29:15,20,Banker,800,Banker,760.0,True
P04,volatile,P04-D2-S1,T1,2026-06-02 17:30:00,21,Banker,800,Player,0.0,False
P04,volatile,P04-D2-S1,T1,2026-06-02 17:30:45,22,Banker,600,Banker,570.0,True
P04,volatile,P04-D2-S1,T1,2026-06-02 17:31:30,23,Banker,100,Player,0.0,False
P04,volatile,P04-D2-S1,T1,2026-06-02 17:32:15,24,Player,600,Banker,0.0,False
P04,volatile,P04-D2-S1,T1,2026-06-02 17:33:00,25,Player,300,Player,300,True
P04,volatile,P04-D2-S1,T1,2026-06-02 17:33:45,26,Banker,1000,Tie,0.0,False
P04,volatile,P04-D2-S1,T1,2026-06-02 17:34:30,27,Banker,300,Player,0.0,False
P04,volatile,P04-D2-S1,T1,2026-06-02 17:35:15,28,Player,600,Banker,0.0,False
P04,volatile,P04-D2-S1,T1,2026-06-02 17:36:00,29,Player,100,Banker,0.0,False
P04,volatile,P04-D2-S1,T1,2026-06-02 17:36:45,30,Player,600,Player,600,True
P04,volatile,P04-D2-S2,T1,2026-06-02 17:28:00,1,Player,900,Player,900,True
P04,volatile,P04-D2-S2,T1,2026-06-02 17:28:45,2,Banker,500,Banker,475.0,True
P04,volatile,P04-D2-S2,T1,2026-06-02 17:29:30,3,Banker,300,Banker,285.0,True
P04,volatile,P04-D2-S2,T1,2026-06-02 17:30:15,4,Banker,900,Player,0.0,False
P04,volatile,P04-D2-S2,T1,2026-06-02 17:31:00,5,Player,800,Banker,0.0,False
P04,volatile,P04-D2-S2,T1,2026-06-02 17:31:45,6,Player,800,Banker,0.0,False
P04,volatile,P04-D2-S2,T1,2026-06-02 17:32:30,7,Banker,200,Banker,190.0,True
P04,volatile,P04-D2-S2,T1,2026-06-02 17:33:15,8,Player,800,Banker,0.0,False
P04,volatile,P04-D2-S2,T1,2026-06-02 17:34:00,9,Player,600,Tie,0.0,False
P04,volatile,P04-D2-S2,T1,2026-06-02 17:34:45,10,Player,900,Player,900,True
P04,volatile,P04-D2-S2,T1,2026-06-02 17:35:30,11,Player,300,Player,300,True
P04,volatile,P04-D2-S2,T1,2026-06-02 17:36:15,12,Player,300,Player,300,True
P04,volatile,P04-D2-S2,T1,2026-06-02 17:37:00,13,Player,200,Player,200,True
P04,volatile,P04-D2-S2,T1,2026-06-02 17:37:45,14,Player,400,Tie,0.0,False
P04,volatile,P04-D2-S2,T1,2026-06-02 17:38:30,15,Banker,900,Player,0.0,False
P04,volatile,P04-D2-S2,T1,2026-06-02 17:39:15,16,Banker,900,Player,0.0,False
P04,volatile,P04-D2-S2,T1,2026-06-02 17:40:00,17,Player,200,Banker,0.0,False
P04,volatile,P04-D2-S2,T1,2026-06-02 17:40:45,18,Tie,800,Banker,0.0,False
P04,volatile,P04-D2-S2,T1,2026-06-02 17:41:30,19,Player,1000,Player,1000,True
P04,volatile,P04-D2-S2,T1,2026-06-02 17:42:15,20,Tie,200,Banker,0.0,False
P04,volatile,P04-D2-S2,T1,2026-06-02 17:43:00,21,Player,600,Banker,0.0,False
P04,volatile,P04-D2-S2,T1,2026-06-02 17:43:45,22,Player,900,Banker,0.0,False
P04,volatile,P04-D2-S2,T1,2026-06-02 17:44:30,23,Banker,300,Player,0.0,False
P04,volatile,P04-D2-S2,T1,2026-06-02 17:45:15,24,Player,100,Banker,0.0,False
P04,volatile,P04-D2-S2,T1,2026-06-02 17:46:00,25,Player,500,Player,500,True
P04,volatile,P04-D2-S2,T1,2026-06-02 17:46:45,26,Banker,400,Banker,380.0,True
P04,volatile,P04-D2-S2,T1,2026-06-02 17:47:30,27,Player,500,Banker,0.0,False
P04,volatile,P04-D2-S2,T1,2026-06-02 17:48:15,28,Banker,900,Player,0.0,False
P04,volatile,P04-D2-S2,T1,2026-06-02 17:49:00,29,Player,1000,Banker,0.0,False
P04,volatile,P04-D2-S2,T1,2026-06-02 17:49:45,30,Player,300,Player,300,True
P04,volatile,P04-D3-S1,T1,2026-06-03 21:37:00,1,Player,1000,Banker,0.0,False
P04,volatile,P04-D3-S1,T1,2026-06-03 21:37:45,2,Player,100,Banker,0.0,False
P04,volatile,P04-D3-S1,T1,2026-06-03 21:38:30,3,Banker,100,Player,0.0,False
P04,volatile,P04-D3-S1,T1,2026-06-03 21:39:15,4,Player,500,Tie,0.0,False
P04,volatile,P04-D3-S1,T1,2026-06-03 21:40:00,5,Player,700,Player,700,True
P04,volatile,P04-D3-S1,T1,2026-06-03 21:40:45,6,Banker,900,Player,0.0,False
P04,volatile,P04-D3-S1,T1,2026-06-03 21:41:30,7,Tie,800,Banker,0.0,False
P04,volatile,P04-D3-S1,T1,2026-06-03 21:42:15,8,Player,700,Banker,0.0,False
P04,volatile,P04-D3-S1,T1,2026-06-03 21:43:00,9,Banker,100,Banker,95.0,True
P04,volatile,P04-D3-S1,T1,2026-06-03 21:43:45,10,Banker,800,Banker,760.0,True
P04,volatile,P04-D3-S1,T1,2026-06-03 21:44:30,11,Player,600,Banker,0.0,False
P04,volatile,P04-D3-S1,T1,2026-06-03 21:45:15,12,Banker,600,Player,0.0,False
